資料年月	縣市別	鄉鎮市區	郵寄區號	性別	年齡級距	人數
10712	澎湖縣	馬公市	880	女	55歲-59歲	2205
10712	澎湖縣	馬公市	880	女	60歲-64歲	1975
10712	澎湖縣	馬公市	880	女	65歲-69歲	1744
10712	澎湖縣	馬公市	880	女	70歲-74歲	1104
10712	澎湖縣	馬公市	880	女	75歲-79歲	822
10712	澎湖縣	馬公市	880	女	80歲以上	1527
10712	臺中市	中區	400	男	0歲-4歲	271
10712	臺中市	中區	400	男	5歲-9歲	436
10712	臺中市	中區	400	男	10歲-14歲	749
10712	臺中市	中區	400	男	15歲-19歲	493
10712	臺中市	中區	400	男	20歲-24歲	460
10712	臺中市	中區	400	男	25歲-29歲	415
10712	臺中市	中區	400	男	30歲-34歲	490
10712	臺中市	中區	400	男	35歲-39歲	566
10712	臺中市	中區	400	男	40歲-44歲	643
10712	臺中市	中區	400	男	45歲-49歲	578
10712	臺中市	中區	400	男	50歲-54歲	610
10712	臺中市	中區	400	男	55歲-59歲	670
10712	臺中市	中區	400	男	60歲-64歲	683
10712	臺中市	中區	400	男	65歲-69歲	636
10712	臺中市	中區	400	男	70歲-74歲	415
10712	臺中市	中區	400	男	75歲-79歲	289
10712	臺中市	中區	400	男	80歲以上	345
10712	臺中市	中區	400	女	0歲-4歲	266
10712	臺中市	中區	400	女	5歲-9歲	444
10712	臺中市	中區	400	女	10歲-14歲	732
10712	臺中市	中區	400	女	15歲-19歲	494
10712	臺中市	中區	400	女	20歲-24歲	410
10712	臺中市	中區	400	女	25歲-29歲	408
10712	臺中市	中區	400	女	30歲-34歲	517
10712	臺中市	中區	400	女	35歲-39歲	648
10712	臺中市	中區	400	女	40歲-44歲	737
10712	臺中市	中區	400	女	45歲-49歲	680
10712	臺中市	中區	400	女	50歲-54歲	587
10712	臺中市	中區	400	女	55歲-59歲	634
10712	臺中市	中區	400	女	60歲-64歲	656
10712	臺中市	中區	400	女	65歲-69歲	639
10712	臺中市	中區	400	女	70歲-74歲	358
10712	臺中市	中區	400	女	75歲-79歲	292
10712	臺中市	中區	400	女	80歲以上	461
10712	臺中市	北區	404	男	0歲-4歲	2515
10712	臺中市	北區	404	男	5歲-9歲	3107
10712	臺中市	北區	404	男	10歲-14歲	2951
10712	臺中市	北區	404	男	15歲-19歲	3564
10712	臺中市	北區	404	男	20歲-24歲	4511
10712	臺中市	北區	404	男	25歲-29歲	4878
10712	臺中市	北區	404	男	30歲-34歲	5041
10712	臺中市	北區	404	男	35歲-39歲	5757
10712	臺中市	北區	404	男	40歲-44歲	5299
10712	臺中市	北區	404	男	45歲-49歲	4827
10712	臺中市	北區	404	男	50歲-54歲	4928
10712	臺中市	北區	404	男	55歲-59歲	5192
10712	臺中市	北區	404	男	60歲-64歲	4888
10712	臺中市	北區	404	男	65歲-69歲	4253
10712	臺中市	北區	404	男	70歲-74歲	2339
10712	臺中市	北區	404	男	75歲-79歲	1578
10712	臺中市	北區	404	男	80歲以上	2121
10712	臺中市	北區	404	女	0歲-4歲	2340
10712	臺中市	北區	404	女	5歲-9歲	3048
10712	臺中市	北區	404	女	10歲-14歲	2613
10712	臺中市	北區	404	女	15歲-19歲	3355
10712	臺中市	北區	404	女	20歲-24歲	4262
10712	臺中市	北區	404	女	25歲-29歲	4890
10712	臺中市	北區	404	女	30歲-34歲	4944
10712	臺中市	北區	404	女	35歲-39歲	6200
10712	臺中市	北區	404	女	40歲-44歲	6116
10712	臺中市	北區	404	女	45歲-49歲	5643
10712	臺中市	北區	404	女	50歲-54歲	6124
10712	臺中市	北區	404	女	55歲-59歲	6200
10712	臺中市	北區	404	女	60歲-64歲	5692
10712	臺中市	北區	404	女	65歲-69歲	4907
10712	臺中市	北區	404	女	70歲-74歲	2773
10712	臺中市	北區	404	女	75歲-79歲	2080
10712	臺中市	北區	404	女	80歲以上	3013
10712	臺中市	北屯區	406	男	0歲-4歲	5542
10712	臺中市	北屯區	406	男	5歲-9歲	6919
10712	臺中市	北屯區	406	男	10歲-14歲	6729
10712	臺中市	北屯區	406	男	15歲-19歲	7822
10712	臺中市	北屯區	406	男	20歲-24歲	9317
10712	臺中市	北屯區	406	男	25歲-29歲	9650
10712	臺中市	北屯區	406	男	30歲-34歲	9482
10712	臺中市	北屯區	406	男	35歲-39歲	11212
10712	臺中市	北屯區	406	男	40歲-44歲	10970
10712	臺中市	北屯區	406	男	45歲-49歲	9575
10712	臺中市	北屯區	406	男	50歲-54歲	9969
10712	臺中市	北屯區	406	男	55歲-59歲	9355
10712	臺中市	北屯區	406	男	60歲-64歲	8011
10712	臺中市	北屯區	406	男	65歲-69歲	6354
10712	臺中市	北屯區	406	男	70歲-74歲	3385
10712	臺中市	北屯區	406	男	75歲-79歲	2284
10712	臺中市	北屯區	406	男	80歲以上	3131
10712	臺中市	北屯區	406	女	0歲-4歲	5052
10712	臺中市	北屯區	406	女	5歲-9歲	6632
10712	臺中市	北屯區	406	女	10歲-14歲	6301
10712	臺中市	北屯區	406	女	15歲-19歲	7458
10712	臺中市	北屯區	406	女	20歲-24歲	8855
10712	臺中市	北屯區	406	女	25歲-29歲	9218
10712	臺中市	北屯區	406	女	30歲-34歲	9693
10712	臺中市	北屯區	406	女	35歲-39歲	12367
10712	臺中市	北屯區	406	女	40歲-44歲	12607
10712	臺中市	北屯區	406	女	45歲-49歲	11769
10712	臺中市	北屯區	406	女	50歲-54歲	11939
10712	臺中市	北屯區	406	女	55歲-59歲	11272
10712	臺中市	北屯區	406	女	60歲-64歲	9437
10712	臺中市	北屯區	406	女	65歲-69歲	7515
10712	臺中市	北屯區	406	女	70歲-74歲	4216
10712	臺中市	北屯區	406	女	75歲-79歲	3098
10712	臺中市	北屯區	406	女	80歲以上	3791
10712	臺中市	南區	402	男	0歲-4歲	2504
10712	臺中市	南區	402	男	5歲-9歲	3240
10712	臺中市	南區	402	男	10歲-14歲	2587
10712	臺中市	南區	402	男	15歲-19歲	3725
10712	臺中市	南區	402	男	20歲-24歲	4384
10712	臺中市	南區	402	男	25歲-29歲	4054
10712	臺中市	南區	402	男	30歲-34歲	3997
10712	臺中市	南區	402	男	35歲-39歲	4970
10712	臺中市	南區	402	男	40歲-44歲	5319
10712	臺中市	南區	402	男	45歲-49歲	4926
10712	臺中市	南區	402	男	50歲-54歲	4860
10712	臺中市	南區	402	男	55歲-59歲	4155
10712	臺中市	南區	402	男	60歲-64歲	3287
10712	臺中市	南區	402	男	65歲-69歲	2648
10712	臺中市	南區	402	男	70歲-74歲	1545
10712	臺中市	南區	402	男	75歲-79歲	1069
10712	臺中市	南區	402	男	80歲以上	1397
10712	臺中市	南區	402	女	0歲-4歲	2303
10712	臺中市	南區	402	女	5歲-9歲	2948
10712	臺中市	南區	402	女	10歲-14歲	2374
10712	臺中市	南區	402	女	15歲-19歲	3421
10712	臺中市	南區	402	女	20歲-24歲	3987
10712	臺中市	南區	402	女	25歲-29歲	3974
10712	臺中市	南區	402	女	30歲-34歲	4223
10712	臺中市	南區	402	女	35歲-39歲	5619
10712	臺中市	南區	402	女	40歲-44歲	6167
10712	臺中市	南區	402	女	45歲-49歲	6159
10712	臺中市	南區	402	女	50歲-54歲	5594
10712	臺中市	南區	402	女	55歲-59歲	4713
10712	臺中市	南區	402	女	60歲-64歲	3837
10712	臺中市	南區	402	女	65歲-69歲	3269
10712	臺中市	南區	402	女	70歲-74歲	1875
10712	臺中市	南區	402	女	75歲-79歲	1389
10712	臺中市	南區	402	女	80歲以上	1850
10712	臺中市	南屯區	408	男	0歲-4歲	3341
10712	臺中市	南屯區	408	男	5歲-9歲	5079
10712	臺中市	南屯區	408	男	10歲-14歲	4857
10712	臺中市	南屯區	408	男	15歲-19歲	5754
10712	臺中市	南屯區	408	男	20歲-24歲	6335
10712	臺中市	南屯區	408	男	25歲-29歲	5446
10712	臺中市	南屯區	408	男	30歲-34歲	5055
10712	臺中市	南屯區	408	男	35歲-39歲	6026
10712	臺中市	南屯區	408	男	40歲-44歲	6352
10712	臺中市	南屯區	408	男	45歲-49歲	6337
10712	臺中市	南屯區	408	男	50歲-54歲	6654
10712	臺中市	南屯區	408	男	55歲-59歲	5961
10712	臺中市	南屯區	408	男	60歲-64歲	4299
10712	臺中市	南屯區	408	男	65歲-69歲	3299
10712	臺中市	南屯區	408	男	70歲-74歲	1711
10712	臺中市	南屯區	408	男	75歲-79歲	1168
10712	臺中市	南屯區	408	男	80歲以上	1514
10712	臺中市	南屯區	408	女	0歲-4歲	3090
10712	臺中市	南屯區	408	女	5歲-9歲	4666
10712	臺中市	南屯區	408	女	10歲-14歲	4368
10712	臺中市	南屯區	408	女	15歲-19歲	5227
10712	臺中市	南屯區	408	女	20歲-24歲	6023
10712	臺中市	南屯區	408	女	25歲-29歲	5380
10712	臺中市	南屯區	408	女	30歲-34歲	5299
10712	臺中市	南屯區	408	女	35歲-39歲	7282
10712	臺中市	南屯區	408	女	40歲-44歲	8073
10712	臺中市	南屯區	408	女	45歲-49歲	8385
10712	臺中市	南屯區	408	女	50歲-54歲	8030
10712	臺中市	南屯區	408	女	55歲-59歲	6624
10712	臺中市	南屯區	408	女	60歲-64歲	4873
10712	臺中市	南屯區	408	女	65歲-69歲	3794
10712	臺中市	南屯區	408	女	70歲-74歲	2052
10712	臺中市	南屯區	408	女	75歲-79歲	1593
10712	臺中市	南屯區	408	女	80歲以上	1936
10712	臺中市	后里區	421	男	0歲-4歲	1071
10712	臺中市	后里區	421	男	5歲-9歲	1269
10712	臺中市	后里區	421	男	10歲-14歲	1283
10712	臺中市	后里區	421	男	15歲-19歲	1683
10712	臺中市	后里區	421	男	20歲-24歲	1852
10712	臺中市	后里區	421	男	25歲-29歲	1919
10712	臺中市	后里區	421	男	30歲-34歲	1946
10712	臺中市	后里區	421	男	35歲-39歲	2228
10712	臺中市	后里區	421	男	40歲-44歲	2280
10712	臺中市	后里區	421	男	45歲-49歲	1972
10712	臺中市	后里區	421	男	50歲-54歲	1999
10712	臺中市	后里區	421	男	55歲-59歲	1993
10712	臺中市	后里區	421	男	60歲-64歲	1738
10712	臺中市	后里區	421	男	65歲-69歲	1415
10712	臺中市	后里區	421	男	70歲-74歲	907
10712	臺中市	后里區	421	男	75歲-79歲	675
10712	臺中市	后里區	421	男	80歲以上	903
10712	臺中市	后里區	421	女	0歲-4歲	925
10712	臺中市	后里區	421	女	5歲-9歲	1223
10712	臺中市	后里區	421	女	10歲-14歲	1213
10712	臺中市	后里區	421	女	15歲-19歲	1507
10712	臺中市	后里區	421	女	20歲-24歲	1762
10712	臺中市	后里區	421	女	25歲-29歲	1794
10712	臺中市	后里區	421	女	30歲-34歲	1761
10712	臺中市	后里區	421	女	35歲-39歲	2298
10712	臺中市	后里區	421	女	40歲-44歲	2223
10712	臺中市	后里區	421	女	45歲-49歲	1804
10712	臺中市	后里區	421	女	50歲-54歲	1850
10712	臺中市	后里區	421	女	55歲-59歲	1831
10712	臺中市	后里區	421	女	60歲-64歲	1740
10712	臺中市	后里區	421	女	65歲-69歲	1597
10712	臺中市	后里區	421	女	70歲-74歲	933
10712	臺中市	后里區	421	女	75歲-79歲	749
10712	臺中市	后里區	421	女	80歲以上	1161
10712	臺中市	和平區	424	男	0歲-4歲	172
10712	臺中市	和平區	424	男	5歲-9歲	193
10712	臺中市	和平區	424	男	10歲-14歲	199
10712	臺中市	和平區	424	男	15歲-19歲	241
10712	臺中市	和平區	424	男	20歲-24歲	336
10712	臺中市	和平區	424	男	25歲-29歲	381
10712	臺中市	和平區	424	男	30歲-34歲	310
10712	臺中市	和平區	424	男	35歲-39歲	397
10712	臺中市	和平區	424	男	40歲-44歲	405
10712	臺中市	和平區	424	男	45歲-49歲	471
10712	臺中市	和平區	424	男	50歲-54歲	545
10712	臺中市	和平區	424	男	55歲-59歲	556
10712	臺中市	和平區	424	男	60歲-64歲	491
10712	臺中市	和平區	424	男	65歲-69歲	378
10712	臺中市	和平區	424	男	70歲-74歲	181
10712	臺中市	和平區	424	男	75歲-79歲	167
10712	臺中市	和平區	424	男	80歲以上	251
10712	臺中市	和平區	424	女	0歲-4歲	166
10712	臺中市	和平區	424	女	5歲-9歲	165
10712	臺中市	和平區	424	女	10歲-14歲	192
10712	臺中市	和平區	424	女	15歲-19歲	250
10712	臺中市	和平區	424	女	20歲-24歲	331
10712	臺中市	和平區	424	女	25歲-29歲	317
10712	臺中市	和平區	424	女	30歲-34歲	292
10712	臺中市	和平區	424	女	35歲-39歲	312
10712	臺中市	和平區	424	女	40歲-44歲	309
10712	臺中市	和平區	424	女	45歲-49歲	329
10712	臺中市	和平區	424	女	50歲-54歲	443
10712	臺中市	和平區	424	女	55歲-59歲	437
10712	臺中市	和平區	424	女	60歲-64歲	411
10712	臺中市	和平區	424	女	65歲-69歲	341
10712	臺中市	和平區	424	女	70歲-74歲	213
10712	臺中市	和平區	424	女	75歲-79歲	192
10712	臺中市	和平區	424	女	80歲以上	243
10712	臺中市	外埔區	438	男	0歲-4歲	603
10712	臺中市	外埔區	438	男	5歲-9歲	649
10712	臺中市	外埔區	438	男	10歲-14歲	608
10712	臺中市	外埔區	438	男	15歲-19歲	966
10712	臺中市	外埔區	438	男	20歲-24歲	1101
10712	臺中市	外埔區	438	男	25歲-29歲	1278
10712	臺中市	外埔區	438	男	30歲-34歲	1225
10712	臺中市	外埔區	438	男	35歲-39歲	1422
10712	臺中市	外埔區	438	男	40歲-44歲	1392
10712	臺中市	外埔區	438	男	45歲-49歲	1135
10712	臺中市	外埔區	438	男	50歲-54歲	1205
10712	臺中市	外埔區	438	男	55歲-59歲	1193
10712	臺中市	外埔區	438	男	60歲-64歲	1065
10712	臺中市	外埔區	438	男	65歲-69歲	867
10712	臺中市	外埔區	438	男	70歲-74歲	486
10712	臺中市	外埔區	438	男	75歲-79歲	378
10712	臺中市	外埔區	438	男	80歲以上	531
10712	臺中市	外埔區	438	女	0歲-4歲	566
10712	臺中市	外埔區	438	女	5歲-9歲	594
10712	臺中市	外埔區	438	女	10歲-14歲	597
10712	臺中市	外埔區	438	女	15歲-19歲	859
10712	臺中市	外埔區	438	女	20歲-24歲	1050
10712	臺中市	外埔區	438	女	25歲-29歲	1130
10712	臺中市	外埔區	438	女	30歲-34歲	1158
10712	臺中市	外埔區	438	女	35歲-39歲	1340
10712	臺中市	外埔區	438	女	40歲-44歲	1268
10712	臺中市	外埔區	438	女	45歲-49歲	1102
10712	臺中市	外埔區	438	女	50歲-54歲	1144
10712	臺中市	外埔區	438	女	55歲-59歲	1137
10712	臺中市	外埔區	438	女	60歲-64歲	1081
10712	臺中市	外埔區	438	女	65歲-69歲	892
10712	臺中市	外埔區	438	女	70歲-74歲	498
10712	臺中市	外埔區	438	女	75歲-79歲	391
10712	臺中市	外埔區	438	女	80歲以上	664
10712	臺中市	大安區	439	男	0歲-4歲	351
10712	臺中市	大安區	439	男	5歲-9歲	331
10712	臺中市	大安區	439	男	10歲-14歲	323
10712	臺中市	大安區	439	男	15歲-19歲	510
10712	臺中市	大安區	439	男	20歲-24歲	679
10712	臺中市	大安區	439	男	25歲-29歲	772
10712	臺中市	大安區	439	男	30歲-34歲	729
10712	臺中市	大安區	439	男	35歲-39歲	804
10712	臺中市	大安區	439	男	40歲-44歲	798
10712	臺中市	大安區	439	男	45歲-49歲	727
10712	臺中市	大安區	439	男	50歲-54歲	820
10712	臺中市	大安區	439	男	55歲-59歲	806
10712	臺中市	大安區	439	男	60歲-64歲	620
10712	臺中市	大安區	439	男	65歲-69歲	521
10712	臺中市	大安區	439	男	70歲-74歲	345
10712	臺中市	大安區	439	男	75歲-79歲	348
10712	臺中市	大安區	439	男	80歲以上	439
10712	臺中市	大安區	439	女	0歲-4歲	308
10712	臺中市	大安區	439	女	5歲-9歲	293
10712	臺中市	大安區	439	女	10歲-14歲	294
10712	臺中市	大安區	439	女	15歲-19歲	520
10712	臺中市	大安區	439	女	20歲-24歲	648
10712	臺中市	大安區	439	女	25歲-29歲	664
10712	臺中市	大安區	439	女	30歲-34歲	652
10712	臺中市	大安區	439	女	35歲-39歲	650
10712	臺中市	大安區	439	女	40歲-44歲	682
10712	臺中市	大安區	439	女	45歲-49歲	608
10712	臺中市	大安區	439	女	50歲-54歲	674
10712	臺中市	大安區	439	女	55歲-59歲	678
10712	臺中市	大安區	439	女	60歲-64歲	523
10712	臺中市	大安區	439	女	65歲-69歲	466
10712	臺中市	大安區	439	女	70歲-74歲	364
10712	臺中市	大安區	439	女	75歲-79歲	342
10712	臺中市	大安區	439	女	80歲以上	565
10712	臺中市	大甲區	437	男	0歲-4歲	1452
10712	臺中市	大甲區	437	男	5歲-9歲	2056
10712	臺中市	大甲區	437	男	10歲-14歲	2109
10712	臺中市	大甲區	437	男	15歲-19歲	2397
10712	臺中市	大甲區	437	男	20歲-24歲	2571
10712	臺中市	大甲區	437	男	25歲-29歲	2884
10712	臺中市	大甲區	437	男	30歲-34歲	2834
10712	臺中市	大甲區	437	男	35歲-39歲	3266
10712	臺中市	大甲區	437	男	40歲-44歲	3015
10712	臺中市	大甲區	437	男	45歲-49歲	2439
10712	臺中市	大甲區	437	男	50歲-54歲	2654
10712	臺中市	大甲區	437	男	55歲-59歲	2658
10712	臺中市	大甲區	437	男	60歲-64歲	2514
10712	臺中市	大甲區	437	男	65歲-69歲	2038
10712	臺中市	大甲區	437	男	70歲-74歲	1167
10712	臺中市	大甲區	437	男	75歲-79歲	917
10712	臺中市	大甲區	437	男	80歲以上	1171
10712	臺中市	大甲區	437	女	0歲-4歲	1305
10712	臺中市	大甲區	437	女	5歲-9歲	1859
10712	臺中市	大甲區	437	女	10歲-14歲	1843
10712	臺中市	大甲區	437	女	15歲-19歲	2294
10712	臺中市	大甲區	437	女	20歲-24歲	2492
10712	臺中市	大甲區	437	女	25歲-29歲	2806
10712	臺中市	大甲區	437	女	30歲-34歲	2775
10712	臺中市	大甲區	437	女	35歲-39歲	3185
10712	臺中市	大甲區	437	女	40歲-44歲	2898
10712	臺中市	大甲區	437	女	45歲-49歲	2393
10712	臺中市	大甲區	437	女	50歲-54歲	2648
10712	臺中市	大甲區	437	女	55歲-59歲	2756
10712	臺中市	大甲區	437	女	60歲-64歲	2600
10712	臺中市	大甲區	437	女	65歲-69歲	2091
10712	臺中市	大甲區	437	女	70歲-74歲	1192
10712	臺中市	大甲區	437	女	75歲-79歲	1134
10712	臺中市	大甲區	437	女	80歲以上	1603
10712	臺中市	大肚區	432	男	0歲-4歲	1083
10712	臺中市	大肚區	432	男	5歲-9歲	1365
10712	臺中市	大肚區	432	男	10歲-14歲	1225
10712	臺中市	大肚區	432	男	15歲-19歲	1722
10712	臺中市	大肚區	432	男	20歲-24歲	1960
10712	臺中市	大肚區	432	男	25歲-29歲	2218
10712	臺中市	大肚區	432	男	30歲-34歲	2190
10712	臺中市	大肚區	432	男	35歲-39歲	2554
10712	臺中市	大肚區	432	男	40歲-44歲	2560
10712	臺中市	大肚區	432	男	45歲-49歲	2049
10712	臺中市	大肚區	432	男	50歲-54歲	1975
10712	臺中市	大肚區	432	男	55歲-59歲	2013
10712	臺中市	大肚區	432	男	60歲-64歲	1845
10712	臺中市	大肚區	432	男	65歲-69歲	1550
10712	臺中市	大肚區	432	男	70歲-74歲	844
10712	臺中市	大肚區	432	男	75歲-79歲	584
10712	臺中市	大肚區	432	男	80歲以上	866
10712	臺中市	大肚區	432	女	0歲-4歲	952
10712	臺中市	大肚區	432	女	5歲-9歲	1263
10712	臺中市	大肚區	432	女	10歲-14歲	1141
10712	臺中市	大肚區	432	女	15歲-19歲	1558
10712	臺中市	大肚區	432	女	20歲-24歲	1792
10712	臺中市	大肚區	432	女	25歲-29歲	1888
10712	臺中市	大肚區	432	女	30歲-34歲	1961
10712	臺中市	大肚區	432	女	35歲-39歲	2410
10712	臺中市	大肚區	432	女	40歲-44歲	2360
10712	臺中市	大肚區	432	女	45歲-49歲	1904
10712	臺中市	大肚區	432	女	50歲-54歲	1949
10712	臺中市	大肚區	432	女	55歲-59歲	2160
10712	臺中市	大肚區	432	女	60歲-64歲	1828
10712	臺中市	大肚區	432	女	65歲-69歲	1617
10712	臺中市	大肚區	432	女	70歲-74歲	866
10712	臺中市	大肚區	432	女	75歲-79歲	692
10712	臺中市	大肚區	432	女	80歲以上	1053
10712	臺中市	大里區	412	男	0歲-4歲	4165
10712	臺中市	大里區	412	男	5歲-9歲	5534
10712	臺中市	大里區	412	男	10歲-14歲	5660
10712	臺中市	大里區	412	男	15歲-19歲	6374
10712	臺中市	大里區	412	男	20歲-24歲	7348
10712	臺中市	大里區	412	男	25歲-29歲	7998
10712	臺中市	大里區	412	男	30歲-34歲	7934
10712	臺中市	大里區	412	男	35歲-39歲	9211
10712	臺中市	大里區	412	男	40歲-44歲	8816
10712	臺中市	大里區	412	男	45歲-49歲	6991
10712	臺中市	大里區	412	男	50歲-54歲	6867
10712	臺中市	大里區	412	男	55歲-59歲	7123
10712	臺中市	大里區	412	男	60歲-64歲	6237
10712	臺中市	大里區	412	男	65歲-69歲	5201
10712	臺中市	大里區	412	男	70歲-74歲	2535
10712	臺中市	大里區	412	男	75歲-79歲	1629
10712	臺中市	大里區	412	男	80歲以上	1779
10712	臺中市	大里區	412	女	0歲-4歲	3850
10712	臺中市	大里區	412	女	5歲-9歲	5201
10712	臺中市	大里區	412	女	10歲-14歲	5116
10712	臺中市	大里區	412	女	15歲-19歲	6063
10712	臺中市	大里區	412	女	20歲-24歲	6821
10712	臺中市	大里區	412	女	25歲-29歲	7344
